deviceId,latitude,longitude,deviceAlias,receivedDateTime,eventDateTime,address,HDOP,speed,heading,batteryBackup,ignitionEnabledFlag,deviceSerialNumber,DriverID,JourneyID,,EventType
3.56E+14,42.48959,-83.14662,OpenText 1,2018-10-31T15:27:33.9433333,2018-10-31T15:27:14,"117 Washington Avenue, Royal Oak, MI 48067, USA",0,0,358,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49801,-83.14658,OpenText 1,2018-10-31T15:29:21.26,2018-10-31T15:29:10,"233 Catalpa Drive, Royal Oak, MI 48067, USA",2.4,21.1,81,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49799,-83.14675,OpenText 1,2018-10-31T15:29:21.3366667,2018-10-31T15:29:08,"261 Catalpa Drive, Royal Oak, MI 48067, USA",3.7,16.1,63,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49796,-83.14684,OpenText 1,2018-10-31T15:29:24.04,2018-10-31T15:29:07,"275 Catalpa Drive, Royal Oak, MI 48067, USA",2.4,12.4,43,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49806,-83.14608,OpenText 1,2018-10-31T15:29:31.9166667,2018-10-31T15:29:14,"153 Catalpa Drive, Royal Oak, MI 48067, USA",0,27.3,82,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49829,-83.14469,OpenText 1,2018-10-31T15:30:22.4633333,2018-10-31T15:30:12,"1006 N Main St, Royal Oak, MI 48067, USA",2.4,19.2,55,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49836,-83.14462,OpenText 1,2018-10-31T15:30:28.3866667,2018-10-31T15:30:13,"1018 N Main St, Royal Oak, MI 48067, USA",2.4,21.7,35,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.49854,-83.14453,OpenText 1,2018-10-31T15:30:31.84,2018-10-31T15:30:15,"1060 N Main St, Royal Oak, MI 48067, USA",1.8,26.1,16,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.5067,-83.14244,OpenText 1,2018-10-31T15:31:33.7933333,2018-10-31T15:31:14,"2002 Rochester Road, Royal Oak, MI 48073, USA",0,37.2,11,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.51897,-83.13941,OpenText 1,2018-10-31T15:33:24.0933333,2018-10-31T15:33:14,"3274 Rochester Rd, Royal Oak, MI 48073, USA",0,0,22,14.8,FALSE,183105270,benjam0325,PT101808,,HardBrake
3.56E+14,42.51909,-83.13932,OpenText 1,2018-10-31T15:33:59.47,2018-10-31T15:33:45,"3288 Rochester Rd, Royal Oak, MI 48073, USA",2.4,15.5,35,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.51913,-83.13911,OpenText 1,2018-10-31T15:34:04.9233333,2018-10-31T15:33:47,"420 13 Mile Road, Royal Oak, MI 48073, USA",3.7,22.9,81,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.51911,-83.13922,OpenText 1,2018-10-31T15:34:06.2966667,2018-10-31T15:33:46,"414 13 Mile Road, Royal Oak, MI 48073, USA",3.6,19.2,64,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.51962,-83.13092,OpenText 1,2018-10-31T15:34:41.16,2018-10-31T15:34:33,"3326 Blair Avenue, Royal Oak, MI 48073, USA",1.2,20.5,11,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.5194,-83.131,OpenText 1,2018-10-31T15:34:45.41,2018-10-31T15:34:30,"1191 13 Mile Road, Royal Oak, MI 48073, USA",0,17.4,61,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.51948,-83.13095,OpenText 1,2018-10-31T15:34:47.1266667,2018-10-31T15:34:31,"3307 Blair Avenue, Royal Oak, MI 48073, USA",0,17.4,34,14.9,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.52121,-83.131,OpenText 1,2018-10-31T15:35:09.52,2018-10-31T15:34:54,"3497 N Blair Ave, Royal Oak, MI 48073, USA",0.6,13,355,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.5223,-83.13109,OpenText 1,2018-10-31T15:35:53.24,2018-10-31T15:35:14,"3637 Blair Avenue, Royal Oak, MI 48073, USA",0,8.7,357,14.8,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.52267,-83.13103,OpenText 1,2018-10-31T15:36:26.7866667,2018-10-31T15:36:16,"3710 Blair Avenue, Royal Oak, MI 48073, USA",0,0,0,13,FALSE,183105270,benjam0325,PT101808,,
3.56E+14,42.52305,-83.13122,OpenText 1,2018-10-31T16:35:00.9666667,2018-10-31T16:34:53,"1183 Englewood Ave, Royal Oak, MI 48073, USA",1.2,11.8,280,15,FALSE,183105270,benjam0325,PT101809,,IgnitionOn
3.56E+14,42.52304,-83.13116,OpenText 1,2018-10-31T16:35:03.34,2018-10-31T16:34:52,"1188 Englewood Ave, Royal Oak, MI 48073, USA",1.1,10.5,308,15,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.52286,-83.13107,OpenText 1,2018-10-31T16:35:04.4366667,2018-10-31T16:34:47,"3753 Blair Avenue, Royal Oak, MI 48073, USA",2.6,11.5,4,15,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.52298,-83.13395,OpenText 1,2018-10-31T16:35:34.7966667,2018-10-31T16:35:20,"901 Englewood Ave, Royal Oak, MI 48073, USA",1.2,21.1,261,15.1,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.52269,-83.13849,OpenText 1,2018-10-31T16:36:45.5633333,2018-10-31T16:36:04,"3760 Rochester Rd, Royal Oak, MI 48073, USA",3.7,20.5,190,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.52283,-83.13843,OpenText 1,2018-10-31T16:36:47.22,2018-10-31T16:36:02,"508 Englewood Avenue, Royal Oak, MI 48073, USA",2.4,13.6,211,14.9,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.52287,-83.13839,OpenText 1,2018-10-31T16:36:51,2018-10-31T16:36:01,"512 Englewood Avenue, Royal Oak, MI 48073, USA",2.4,11.1,234,14.9,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.51752,-83.13985,OpenText 1,2018-10-31T16:36:53.5933333,2018-10-31T16:36:48,"3096 Rochester Road, Royal Oak, MI 48073, USA",0.6,36.6,190,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.50473,-83.1431,OpenText 1,2018-10-31T16:39:04.24,2018-10-31T16:38:48,"1829 Rochester Road, Royal Oak, MI 48073, USA",0,5.5,187,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49926,-83.14453,OpenText 1,2018-10-31T16:40:11.5533333,2018-10-31T16:40:00,"1084 Rochester Rd, Royal Oak, MI 48067, USA",0,13,209,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4992,-83.14463,OpenText 1,2018-10-31T16:40:49.9433333,2018-10-31T16:40:02,"1150 N Main St, Royal Oak, MI 48067, USA",0,12.4,235,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49892,-83.14482,OpenText 1,2018-10-31T16:40:52.1633333,2018-10-31T16:40:22,"1067 N Main St, Royal Oak, MI 48067, USA",1.8,11.1,178,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49834,-83.14482,OpenText 1,2018-10-31T16:40:54.0066667,2018-10-31T16:40:32,"110 Catalpa Dr, Royal Oak, MI 48067, USA",0,13.6,195,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49829,-83.14486,OpenText 1,2018-10-31T16:40:56.49,2018-10-31T16:40:33,"114 Catalpa Dr, Royal Oak, MI 48067, USA",0,13,213,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49805,-83.14658,OpenText 1,2018-10-31T16:41:21.7733333,2018-10-31T16:40:47,"233 Catalpa Drive, Royal Oak, MI 48067, USA",0,19.8,262,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49827,-83.14493,OpenText 1,2018-10-31T16:41:24.54,2018-10-31T16:40:34,"120 Catalpa Dr, Royal Oak, MI 48067, USA",1.2,14.2,239,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49823,-83.14512,OpenText 1,2018-10-31T16:41:26.68,2018-10-31T16:40:36,"136 Catalpa Dr, Royal Oak, MI 48067, USA",2.4,19.8,258,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49792,-83.14697,OpenText 1,2018-10-31T16:41:30.21,2018-10-31T16:41:09,"992 Washington Avenue, Royal Oak, MI 48067, USA",1.8,13,204,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49797,-83.14694,OpenText 1,2018-10-31T16:41:32.85,2018-10-31T16:41:08,"994 Washington Avenue, Royal Oak, MI 48067, USA",1.8,11.1,223,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4978,-83.14699,OpenText 1,2018-10-31T16:41:34.2733333,2018-10-31T16:41:11,"983 Washington Avenue, Royal Oak, MI 48067, USA",2.4,17.4,185,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4902,-83.14643,OpenText 1,2018-10-31T16:43:02.2766667,2018-10-31T16:42:47,"138 Washington Avenue, Royal Oak, MI 48067, USA",0,0,13,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49018,-83.14641,OpenText 1,2018-10-31T16:43:48.1666667,2018-10-31T16:43:30,"136 Washington Avenue, Royal Oak, MI 48067, USA",0,0,0,13,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.49021,-83.14642,OpenText 1,2018-10-31T16:50:39.1966667,2018-10-31T16:50:32,"138 Washington Avenue, Royal Oak, MI 48067, USA",0,0.1,336,14.9,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4875,-83.14665,OpenText 1,2018-10-31T16:52:42.12,2018-10-31T16:52:32,"324 Washington Avenue, Royal Oak, MI 48067, USA",0,0,176,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.483,-83.14649,OpenText 1,2018-10-31T16:54:43.53,2018-10-31T16:54:33,"838 Washington Avenue, Royal Oak, MI 48067, USA",1.8,24.2,177,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47681,-83.14637,OpenText 1,2018-10-31T16:55:54.1433333,2018-10-31T16:55:46,"1518 S Washington Ave, Royal Oak, MI 48067, USA",2.4,11.8,219,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47667,-83.14662,OpenText 1,2018-10-31T16:55:56.2366667,2018-10-31T16:55:50,"1432 Woodward Avenue, Royal Oak, MI 48067, USA",1.2,16.1,235,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47639,-83.14707,OpenText 1,2018-10-31T16:56:02.0166667,2018-10-31T16:55:56,"1652 Washington Avenue, Royal Oak, MI 48067, USA",1.8,20.5,212,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47563,-83.14759,OpenText 1,2018-10-31T16:56:13.08,2018-10-31T16:56:10,"1697 Washington Avenue, Royal Oak, MI 48067, USA",3.6,19.8,245,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47583,-83.14739,OpenText 1,2018-10-31T16:56:22.3466667,2018-10-31T16:56:05,"1697 Washington Avenue, Royal Oak, MI 48067, USA",0,11.1,188,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47572,-83.14745,OpenText 1,2018-10-31T16:56:24.22,2018-10-31T16:56:08,"1697 Washington Avenue, Royal Oak, MI 48067, USA",5.5,13.6,214,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47486,-83.15355,OpenText 1,2018-10-31T16:56:39.2066667,2018-10-31T16:56:33,"(6301 - 7725) W 10 Mile Rd, Oak Park, MI 48237, USA",0.6,62.1,266,14.7,FALSE,183105270,benjam0325,PT101809,,HardAcceleration
3.56E+14,42.47499,-83.15096,OpenText 1,2018-10-31T16:56:39.3466667,2018-10-31T16:56:25,"746 10 Mile Road, Oak Park, MI 48237, USA",0.5,55.9,261,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4747,-83.1635,OpenText 1,2018-10-31T16:57:17.16,2018-10-31T16:57:01,"10034 W 10 Mile Rd, Oak Park, MI 48237, USA",0,67.1,277,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47504,-83.18872,OpenText 1,2018-10-31T16:58:32.46,2018-10-31T16:58:12,"14397 Wales St, Oak Park, MI 48237, USA",0,65.8,293,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47755,-83.19762,OpenText 1,2018-10-31T16:59:18.18,2018-10-31T16:58:40,"(15417 - 15499) Northgate Boulevard, Oak Park, MI 48237, USA",0,62.7,267,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47915,-83.20582,OpenText 1,2018-10-31T16:59:19.4433333,2018-10-31T16:59:06,"25397 Fairfax Street, Southfield, MI 48075, USA",0,62.7,321,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47742,-83.20247,OpenText 1,2018-10-31T16:59:21.3966667,2018-10-31T16:58:54,"15497 Berkley Avenue, Oak Park, MI 48237, USA",0,64,286,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4781,-83.20433,OpenText 1,2018-10-31T16:59:23.4133333,2018-10-31T16:59:00,"25374 Fairfax Street, Southfield, MI 48075, USA",0,62.7,304,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.47741,-83.1953,OpenText 1,2018-10-31T16:59:23.5066667,2018-10-31T16:58:33,"25405 Briar Drive, Oak Park, MI 48237, USA",0.6,63.3,283,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48085,-83.20704,OpenText 1,2018-10-31T16:59:30.6333333,2018-10-31T16:59:14,"16297 Lincoln Drive, Southfield, MI 48076, USA",0,56.5,342,14.5,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48789,-83.21422,OpenText 1,2018-10-31T17:00:22.8666667,2018-10-31T16:59:55,"16805 11 Mile Road, Southfield, MI 48076, USA",0,69.6,275,14.6,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48763,-83.21232,OpenText 1,2018-10-31T17:00:23.8833333,2018-10-31T16:59:50,"26886 Pierce Street, Southfield, MI 48076, USA",0,73.9,293,14.6,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48568,-83.20877,OpenText 1,2018-10-31T17:00:25.82,2018-10-31T16:59:36,"16256 Meadowood Road, Southfield, MI 48076, USA",0,50.9,326,14.6,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48686,-83.21034,OpenText 1,2018-10-31T17:00:27.2266667,2018-10-31T16:59:44,"26867 Fairfield Road, Southfield, MI 48076, USA",3.7,60.2,309,14.5,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48791,-83.22902,OpenText 1,2018-10-31T17:00:45.76,2018-10-31T17:00:33,"18747 11 Mile Road, Southfield, MI 48076, USA",0,68.9,271,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48752,-83.24464,OpenText 1,2018-10-31T17:01:50.7,2018-10-31T17:01:41,"20337 11 Mile Rd, Southfield, MI 48034, USA",0,16.7,247,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48722,-83.24477,OpenText 1,2018-10-31T17:01:59.9633333,2018-10-31T17:01:46,"(26702 - 26998) Central Park Boulevard, Southfield, MI 48076, USA",0,14.2,178,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48735,-83.24477,OpenText 1,2018-10-31T17:02:01.15,2018-10-31T17:01:44,"20351 11 Mile Rd, Southfield, MI 48034, USA",0,16.7,195,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48747,-83.2447,OpenText 1,2018-10-31T17:02:04.6833333,2018-10-31T17:01:42,"20345 11 Mile Rd, Southfield, MI 48034, USA",0,16.7,226,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48473,-83.24572,OpenText 1,2018-10-31T17:02:42.6366667,2018-10-31T17:02:39,"20607 Knob Woods Drive, Southfield, MI 48076, USA",0,13.6,247,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48463,-83.24576,OpenText 1,2018-10-31T17:02:48.23,2018-10-31T17:02:41,"20609 Knob Woods Drive, Southfield, MI 48076, USA",0.5,14.2,188,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48478,-83.24471,OpenText 1,2018-10-31T17:02:48.7166667,2018-10-31T17:02:29,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",3.7,13,266,14.9,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48477,-83.24515,OpenText 1,2018-10-31T17:02:52.84,2018-10-31T17:02:33,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",1.2,22.3,267,14.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48468,-83.24575,OpenText 1,2018-10-31T17:02:54.67,2018-10-31T17:02:40,"20609 Knob Woods Drive, Southfield, MI 48076, USA",0,13.6,215,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48414,-83.24581,OpenText 1,2018-10-31T17:03:02.2466667,2018-10-31T17:02:56,"20631 Knob Woods Drive, Southfield, MI 48076, USA",0,14.9,191,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48426,-83.24593,OpenText 1,2018-10-31T17:03:02.5433333,2018-10-31T17:02:52,"20621 Knob Woods Drive, Southfield, MI 48076, USA",1.2,14.9,216,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48409,-83.24577,OpenText 1,2018-10-31T17:03:11.5433333,2018-10-31T17:02:57,"20631 Knob Woods Drive, Southfield, MI 48076, USA",0,13,171,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.4839,-83.24535,OpenText 1,2018-10-31T17:03:48.7633333,2018-10-31T17:03:02,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",1.2,11.1,133,14.7,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48374,-83.24507,OpenText 1,2018-10-31T17:05:09.2833333,2018-10-31T17:04:32,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,0,129,12.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48374,-83.24507,OpenText 1,2018-10-31T17:05:17.2666667,2018-10-31T17:04:46,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,0,0,12.8,FALSE,183105270,benjam0325,PT101809,,
3.56E+14,42.48389,-83.24542,OpenText 1,2018-10-31T20:14:50.1766667,2018-10-31T19:40:19,"20631 Knob Woods Drive, Southfield, MI 48076, USA",0,0,284,15,FALSE,183105270,benjam0325,PT101810,,RemoteStart
3.56E+14,42.48389,-83.24542,OpenText 1,2018-10-31T20:16:50.9633333,2018-10-31T20:16:40,"20631 Knob Woods Drive, Southfield, MI 48076, USA",0,37.9,284,14.8,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.48564,-83.27292,OpenText 1,2018-10-31T20:18:50.0766667,2018-10-31T20:18:31,"26947 Northwestern HighWay, Southfield, MI 48033, USA",0.6,73.9,280,14.7,FALSE,183105270,benjam0325,PT101810,,HardAcceleration
3.56E+14,42.48667,-83.27677,OpenText 1,2018-10-31T20:18:51.53,2018-10-31T20:18:41,"27005 Northwestern Dr HighWay, Southfield, MI 48033, USA",0,75.2,298,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.48653,-83.2764,OpenText 1,2018-10-31T20:18:52.2033333,2018-10-31T20:18:40,"27001 Northwestern Dr HighWay, Southfield, MI 48033, USA",0,75.2,295,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49123,-83.28756,OpenText 1,2018-10-31T20:19:36.5466667,2018-10-31T20:19:28,"28529 Northwestern HighWay, Southfield, MI 48034, USA",0,24.8,314,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49371,-83.29133,OpenText 1,2018-10-31T20:20:49.3933333,2018-10-31T20:20:06,"28689 Northwestern HighWay, Southfield, MI 48034, USA",2.4,18,298,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49429,-83.29329,OpenText 1,2018-10-31T20:20:54.7833333,2018-10-31T20:20:21,"28763 Northwestern Hwy, Southfield, MI 48034, USA",1.8,34.1,282,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49443,-83.29581,OpenText 1,2018-10-31T20:20:55.4233333,2018-10-31T20:20:36,"28817 Northwestern Hwy, Southfield, MI 48034, USA",0,21.7,264,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49439,-83.29625,OpenText 1,2018-10-31T20:21:24.58,2018-10-31T20:20:40,"28891 Northwestern HighWay, Southfield, MI 48034, USA",0,19.2,259,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.4908,-83.31338,OpenText 1,2018-10-31T20:23:31.4433333,2018-10-31T20:22:40,"26875 Pebblestone Rd Street, Southfield, MI 48034, USA",3.1,25.4,268,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49081,-83.33138,OpenText 1,2018-10-31T20:23:49.3666667,2018-10-31T20:23:41,"28005 W Greenmeadow Cir, Farmington, MI 48334, USA",0,60.9,280,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49356,-83.34054,OpenText 1,2018-10-31T20:24:48.6333333,2018-10-31T20:24:40,"29400 Meadowridge Loop, Farmington, MI 48334, USA",0,8,293,14.7,FALSE,183105270,benjam0325,PT101810,,HardBrake
3.56E+14,42.49628,-83.34946,OpenText 1,2018-10-31T20:25:38.7433333,2018-10-31T20:25:34,"27552 Cordoba, Farmington, MI 48334, USA",0.6,47.8,283,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49388,-83.34161,OpenText 1,2018-10-31T20:25:39.0233333,2018-10-31T20:24:53,"29464 Meadowridge, Farmington, MI 48334, USA",1.2,25.4,300,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49713,-83.3557,OpenText 1,2018-10-31T20:26:16.48,2018-10-31T20:25:58,"27736 Stansbury Street, Farmington, MI 48334, USA",1.2,36,301,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49787,-83.35745,OpenText 1,2018-10-31T20:26:16.98,2018-10-31T20:26:11,"27680 Orchard Lake Road, Farmington, MI 48334, USA",0.6,19.8,282,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49797,-83.35845,OpenText 1,2018-10-31T20:26:29.9633333,2018-10-31T20:26:19,"27690 Orchard Lake Road, Farmington, MI 48334, USA",0,16.7,306,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49802,-83.35851,OpenText 1,2018-10-31T20:26:30.3233333,2018-10-31T20:26:20,"27690 Orchard Lake Road, Farmington, MI 48334, USA",0,16.1,323,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.4981,-83.35853,OpenText 1,2018-10-31T20:26:58.9333333,2018-10-31T20:26:21,"27692 Orchard Lake Road, Farmington, MI 48334, USA",1.2,17.4,351,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.49853,-83.3586,OpenText 1,2018-10-31T20:27:08.8233333,2018-10-31T20:26:40,"27722 Orchard Lake Road, Farmington, MI 48334, USA",0,0,356,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51001,-83.35915,OpenText 1,2018-10-31T20:28:46.36,2018-10-31T20:28:40,"29028 Orchard Lake Road, Farmington, MI 48334, USA",0,40.3,357,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51345,-83.3594,OpenText 1,2018-10-31T20:30:55.8166667,2018-10-31T20:30:40,"29433 Orchard Lake Road, Farmington, MI 48334, USA",0,0,354,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51386,-83.35981,OpenText 1,2018-10-31T20:31:11.7233333,2018-10-31T20:31:00,"31436 13 Mile Road, Farmington, MI 48334, USA",3.1,22.9,265,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51386,-83.3597,OpenText 1,2018-10-31T20:31:13.3,2018-10-31T20:30:59,"31426 13 Mile Road, Farmington, MI 48334, USA",2.4,19.8,285,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51385,-83.3596,OpenText 1,2018-10-31T20:31:14.2866667,2018-10-31T20:30:58,"31418 13 Mile Road, Farmington, MI 48334, USA",0,17.4,303,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51376,-83.35946,OpenText 1,2018-10-31T20:31:14.9733333,2018-10-31T20:30:56,"31409 13 Mile Road, Farmington, MI 48334, USA",0,17.4,335,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51335,-83.37646,OpenText 1,2018-10-31T20:32:59.79,2018-10-31T20:32:40,"33098 13 Mile Road, Farmington, MI 48334, USA",0,41.6,269,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51332,-83.3788,OpenText 1,2018-10-31T20:34:06.6033333,2018-10-31T20:33:23,"29514 Farmington Rd, Farmington, MI 48334, USA",0.6,14.2,281,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51335,-83.37886,OpenText 1,2018-10-31T20:34:42.8833333,2018-10-31T20:33:24,"29516 Farmington Rd, Farmington, MI 48334, USA",1.8,16.1,302,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51341,-83.37892,OpenText 1,2018-10-31T20:34:43.73,2018-10-31T20:33:25,"29526 Farmington Rd, Farmington, MI 48334, USA",3.7,19.8,325,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.51348,-83.37895,OpenText 1,2018-10-31T20:34:48.3233333,2018-10-31T20:33:26,"29532 Farmington Rd, Farmington, MI 48334, USA",3,22.9,345,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52529,-83.37956,OpenText 1,2018-10-31T20:34:58.12,2018-10-31T20:34:40,"30950 Farmington Road, Farmington, MI 48334, USA",0,36,358,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52746,-83.37962,OpenText 1,2018-10-31T20:35:51.56,2018-10-31T20:35:41,"33389 W 14 Mile Rd, Farmington, MI 48334, USA",8,15.5,31,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52786,-83.37941,OpenText 1,2018-10-31T20:35:55.7,2018-10-31T20:35:47,"33371 W 14 Mile Rd, Farmington, MI 48334, USA",0,18.6,348,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52792,-83.37946,OpenText 1,2018-10-31T20:35:59.2766667,2018-10-31T20:35:48,"33374 W 14 Mile Rd, Farmington, MI 48334, USA",1.8,20.5,328,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52779,-83.37939,OpenText 1,2018-10-31T20:36:00.56,2018-10-31T20:35:46,"33369 W 14 Mile Rd, Farmington, MI 48334, USA",0,18.6,10,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52797,-83.37953,OpenText 1,2018-10-31T20:36:01.87,2018-10-31T20:35:49,"33380 W 14 Mile Rd, Farmington, MI 48334, USA",1.2,21.7,309,14.7,FALSE,183105270,benjam0325,PT101810,,
3.56E+14,42.52798,-83.37977,OpenText 1,2018-10-31T20:36:01.9166667,2018-10-31T20:35:51,"7414 Farmington Rd, West Bloomfield, MI 48322, USA",3,27.3,260,14.6,FALSE,183105270,benjam0325,PT101810,,
